month,total.user,total.anonymous,timeRange.start,timeRange.end
2021-01-01T00:00:00.000Z,1540102925,201766155,2021-01-01T00:00:00.000Z,2021-02-01T00:00:00.000Z
2021-02-01T00:00:00.000Z,1430618703,168786916,2021-02-01T00:00:00.000Z,2021-03-01T00:00:00.000Z
2021-03-01T00:00:00.000Z,1524562926,182986492,2021-03-01T00:00:00.000Z,2021-04-01T00:00:00.000Z
2021-04-01T00:00:00.000Z,1399358777,180191519,2021-04-01T00:00:00.000Z,2021-05-01T00:00:00.000Z
2021-05-01T00:00:00.000Z,1402086385,169886908,2021-05-01T00:00:00.000Z,2021-06-01T00:00:00.000Z
2021-06-01T00:00:00.000Z,1285609101,176642678,2021-06-01T00:00:00.000Z,2021-07-01T00:00:00.000Z
2021-07-01T00:00:00.000Z,1341528896,132899523,2021-07-01T00:00:00.000Z,2021-08-01T00:00:00.000Z
2021-08-01T00:00:00.000Z,1334254323,152502484,2021-08-01T00:00:00.000Z,2021-09-01T00:00:00.000Z
2021-09-01T00:00:00.000Z,1255649596,161794536,2021-09-01T00:00:00.000Z,2021-10-01T00:00:00.000Z
2021-10-01T00:00:00.000Z,1330557443,150598740,2021-10-01T00:00:00.000Z,2021-11-01T00:00:00.000Z
2021-11-01T00:00:00.000Z,1300115022,149522104,2021-11-01T00:00:00.000Z,2021-12-01T00:00:00.000Z
2021-12-01T00:00:00.000Z,1311554041,145323875,2021-12-01T00:00:00.000Z,2022-01-01T00:00:00.000Z
2022-01-01T00:00:00.000Z,1508772487,149211623,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
2022-02-01T00:00:00.000Z,1279231351,159507579,2022-02-01T00:00:00.000Z,2022-03-01T00:00:00.000Z
2022-03-01T00:00:00.000Z,1445001666,167752818,2022-03-01T00:00:00.000Z,2022-04-01T00:00:00.000Z
2022-04-01T00:00:00.000Z,1319773374,140586771,2022-04-01T00:00:00.000Z,2022-05-01T00:00:00.000Z
2022-05-01T00:00:00.000Z,1397976551,154258811,2022-05-01T00:00:00.000Z,2022-06-01T00:00:00.000Z
2022-06-01T00:00:00.000Z,1274002779,124374185,2022-06-01T00:00:00.000Z,2022-07-01T00:00:00.000Z
2022-07-01T00:00:00.000Z,1246803603,147592901,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
2022-08-01T00:00:00.000Z,1216582508,139341747,2022-08-01T00:00:00.000Z,2022-09-01T00:00:00.000Z
2022-09-01T00:00:00.000Z,1240399477,148420265,2022-09-01T00:00:00.000Z,2022-10-01T00:00:00.000Z
2022-10-01T00:00:00.000Z,1385681265,158752896,2022-10-01T00:00:00.000Z,2022-11-01T00:00:00.000Z
2022-11-01T00:00:00.000Z,1257798495,134877197,2022-11-01T00:00:00.000Z,2022-12-01T00:00:00.000Z
2022-12-01T00:00:00.000Z,1265921703,144560971,2022-12-01T00:00:00.000Z,2023-01-01T00:00:00.000Z
2023-01-01T00:00:00.000Z,1455826039,147571852,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
2023-02-01T00:00:00.000Z,1348208819,127368073,2023-02-01T00:00:00.000Z,2023-03-01T00:00:00.000Z
2023-03-01T00:00:00.000Z,1369206086,143241541,2023-03-01T00:00:00.000Z,2023-04-01T00:00:00.000Z
2023-04-01T00:00:00.000Z,1367256844,148623791,2023-04-01T00:00:00.000Z,2023-05-01T00:00:00.000Z
2023-05-01T00:00:00.000Z,1295743796,140046658,2023-05-01T00:00:00.000Z,2023-06-01T00:00:00.000Z
2023-06-01T00:00:00.000Z,1213577480,135768204,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,1316182449,126792449,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
2023-08-01T00:00:00.000Z,1315981879,130298621,2023-08-01T00:00:00.000Z,2023-09-01T00:00:00.000Z
2023-09-01T00:00:00.000Z,1255918699,139374600,2023-09-01T00:00:00.000Z,2023-10-01T00:00:00.000Z
2023-10-01T00:00:00.000Z,1331749881,138385859,2023-10-01T00:00:00.000Z,2023-11-01T00:00:00.000Z
2023-11-01T00:00:00.000Z,1433744551,135912304,2023-11-01T00:00:00.000Z,2023-12-01T00:00:00.000Z
2023-12-01T00:00:00.000Z,1369995676,137395754,2023-12-01T00:00:00.000Z,2024-01-01T00:00:00.000Z
2024-01-01T00:00:00.000Z,1534480272,149955866,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
