month,total.user,total.anonymous,timeRange.start,timeRange.end
2021-06-01T00:00:00.000Z,105811,12814,2021-06-01T00:00:00.000Z,2021-07-01T00:00:00.000Z
2021-07-01T00:00:00.000Z,108988,11854,2021-07-01T00:00:00.000Z,2021-08-01T00:00:00.000Z
2021-08-01T00:00:00.000Z,110759,11333,2021-08-01T00:00:00.000Z,2021-09-01T00:00:00.000Z
2021-09-01T00:00:00.000Z,100753,10791,2021-09-01T00:00:00.000Z,2021-10-01T00:00:00.000Z
2021-10-01T00:00:00.000Z,93214,11348,2021-10-01T00:00:00.000Z,2021-11-01T00:00:00.000Z
2021-11-01T00:00:00.000Z,98033,10616,2021-11-01T00:00:00.000Z,2021-12-01T00:00:00.000Z
2021-12-01T00:00:00.000Z,98408,11387,2021-12-01T00:00:00.000Z,2022-01-01T00:00:00.000Z
2022-01-01T00:00:00.000Z,93581,13734,2022-01-01T00:00:00.000Z,2022-02-01T00:00:00.000Z
2022-02-01T00:00:00.000Z,87244,10889,2022-02-01T00:00:00.000Z,2022-03-01T00:00:00.000Z
2022-03-01T00:00:00.000Z,89523,11521,2022-03-01T00:00:00.000Z,2022-04-01T00:00:00.000Z
2022-04-01T00:00:00.000Z,85695,10334,2022-04-01T00:00:00.000Z,2022-05-01T00:00:00.000Z
2022-05-01T00:00:00.000Z,97032,11844,2022-05-01T00:00:00.000Z,2022-06-01T00:00:00.000Z
2022-06-01T00:00:00.000Z,79762,9764,2022-06-01T00:00:00.000Z,2022-07-01T00:00:00.000Z
2022-07-01T00:00:00.000Z,83497,9990,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
2022-08-01T00:00:00.000Z,79195,10208,2022-08-01T00:00:00.000Z,2022-09-01T00:00:00.000Z
2022-09-01T00:00:00.000Z,85264,9482,2022-09-01T00:00:00.000Z,2022-10-01T00:00:00.000Z
2022-10-01T00:00:00.000Z,94054,10897,2022-10-01T00:00:00.000Z,2022-11-01T00:00:00.000Z
2022-11-01T00:00:00.000Z,91665,10900,2022-11-01T00:00:00.000Z,2022-12-01T00:00:00.000Z
2022-12-01T00:00:00.000Z,98797,10474,2022-12-01T00:00:00.000Z,2023-01-01T00:00:00.000Z
2023-01-01T00:00:00.000Z,95197,12361,2023-01-01T00:00:00.000Z,2023-02-01T00:00:00.000Z
2023-02-01T00:00:00.000Z,79396,9254,2023-02-01T00:00:00.000Z,2023-03-01T00:00:00.000Z
2023-03-01T00:00:00.000Z,101152,10828,2023-03-01T00:00:00.000Z,2023-04-01T00:00:00.000Z
2023-04-01T00:00:00.000Z,91082,10563,2023-04-01T00:00:00.000Z,2023-05-01T00:00:00.000Z
2023-05-01T00:00:00.000Z,88534,11194,2023-05-01T00:00:00.000Z,2023-06-01T00:00:00.000Z
2023-06-01T00:00:00.000Z,93868,10115,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,95944,10697,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
2023-08-01T00:00:00.000Z,88469,10397,2023-08-01T00:00:00.000Z,2023-09-01T00:00:00.000Z
2023-09-01T00:00:00.000Z,93312,10600,2023-09-01T00:00:00.000Z,2023-10-01T00:00:00.000Z
2023-10-01T00:00:00.000Z,87829,11315,2023-10-01T00:00:00.000Z,2023-11-01T00:00:00.000Z
2023-11-01T00:00:00.000Z,80064,11485,2023-11-01T00:00:00.000Z,2023-12-01T00:00:00.000Z
2023-12-01T00:00:00.000Z,78689,11960,2023-12-01T00:00:00.000Z,2024-01-01T00:00:00.000Z
2024-01-01T00:00:00.000Z,90870,11718,2024-01-01T00:00:00.000Z,2024-02-01T00:00:00.000Z
